transcript_id,interlocutor,utterance_text
117,client,"It’s been really tough balancing everything, but I know I need to figure this out."
117,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
117,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
117,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
117,client,"It’s been really tough balancing everything, but I know I need to figure this out."
117,therapist,That’s an interesting way to put it. What made you feel this way?
117,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
117,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
117,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
117,therapist,This seems to be something you care about deeply. What’s one step you could take today?
117,client,"It’s been really tough balancing everything, but I know I need to figure this out."
117,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
117,client,I just want to feel like I’m making progress and not going in circles.
117,therapist,You're reflecting deeply on this. What do you think would help you move forward?
117,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
117,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
117,client,"Some days I feel confident, and other days I doubt myself completely."
117,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
117,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
117,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
117,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
117,therapist,It sounds like you have mixed feelings about this. Can you share more?
117,client,I just want to feel like I’m making progress and not going in circles.
117,therapist,That’s an interesting way to put it. What made you feel this way?
117,client,"It’s been really tough balancing everything, but I know I need to figure this out."
117,therapist,This seems to be something you care about deeply. What’s one step you could take today?
117,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
117,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
117,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
117,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
117,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
117,therapist,You're reflecting deeply on this. What do you think would help you move forward?
117,client,I just want to feel like I’m making progress and not going in circles.
117,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
117,client,"Some days I feel confident, and other days I doubt myself completely."
117,therapist,That’s an interesting way to put it. What made you feel this way?
117,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
117,therapist,It sounds like you have mixed feelings about this. Can you share more?
117,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
117,therapist,This seems to be something you care about deeply. What’s one step you could take today?
117,client,"It’s been really tough balancing everything, but I know I need to figure this out."
117,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
117,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
117,therapist,This seems to be something you care about deeply. What’s one step you could take today?
117,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
117,therapist,This seems to be something you care about deeply. What’s one step you could take today?
117,client,"Some days I feel confident, and other days I doubt myself completely."
117,therapist,You're reflecting deeply on this. What do you think would help you move forward?
117,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
117,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
117,client,I just want to feel like I’m making progress and not going in circles.
117,therapist,That’s an interesting way to put it. What made you feel this way?
117,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
117,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
117,client,"It’s been really tough balancing everything, but I know I need to figure this out."
117,therapist,It sounds like you have mixed feelings about this. Can you share more?
117,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
117,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
117,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
117,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
117,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
117,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
117,client,I just want to feel like I’m making progress and not going in circles.
117,therapist,That’s an interesting way to put it. What made you feel this way?
117,client,"It’s been really tough balancing everything, but I know I need to figure this out."
117,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
117,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
117,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
117,therapist,It sounds like you have mixed feelings about this. Can you share more?
117,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
117,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
117,therapist,You're reflecting deeply on this. What do you think would help you move forward?
117,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
117,therapist,This seems to be something you care about deeply. What’s one step you could take today?
117,client,"Some days I feel confident, and other days I doubt myself completely."
117,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
117,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
117,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
119,therapist,You're reflecting deeply on this. What do you think would help you move forward?
119,client,"Some days I feel confident, and other days I doubt myself completely."
119,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
119,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
119,therapist,It sounds like you have mixed feelings about this. Can you share more?
119,client,"Some days I feel confident, and other days I doubt myself completely."
119,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
119,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
119,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
119,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
119,therapist,This seems to be something you care about deeply. What’s one step you could take today?
119,client,I just want to feel like I’m making progress and not going in circles.
119,therapist,That’s an interesting way to put it. What made you feel this way?
119,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
119,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
119,client,"It’s been really tough balancing everything, but I know I need to figure this out."
119,therapist,That’s an interesting way to put it. What made you feel this way?
119,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
119,therapist,This seems to be something you care about deeply. What’s one step you could take today?
119,client,"It’s been really tough balancing everything, but I know I need to figure this out."
119,therapist,You're reflecting deeply on this. What do you think would help you move forward?
119,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
119,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
119,client,"It’s been really tough balancing everything, but I know I need to figure this out."
119,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
119,client,"Some days I feel confident, and other days I doubt myself completely."
119,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
119,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
119,therapist,It sounds like you have mixed feelings about this. Can you share more?
119,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
119,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
119,client,I just want to feel like I’m making progress and not going in circles.
119,therapist,That’s an interesting way to put it. What made you feel this way?
119,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
119,therapist,You're reflecting deeply on this. What do you think would help you move forward?
119,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
119,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
119,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
119,therapist,It sounds like you have mixed feelings about this. Can you share more?
119,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
119,therapist,That’s an interesting way to put it. What made you feel this way?
119,client,"Some days I feel confident, and other days I doubt myself completely."
119,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
119,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
119,therapist,You're reflecting deeply on this. What do you think would help you move forward?
119,client,"It’s been really tough balancing everything, but I know I need to figure this out."
119,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
119,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
119,therapist,This seems to be something you care about deeply. What’s one step you could take today?
119,client,I just want to feel like I’m making progress and not going in circles.
119,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
119,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
119,therapist,That’s an interesting way to put it. What made you feel this way?
119,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
119,therapist,It sounds like you have mixed feelings about this. Can you share more?
119,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
119,therapist,That’s an interesting way to put it. What made you feel this way?
119,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
119,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
119,client,I just want to feel like I’m making progress and not going in circles.
119,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
119,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
119,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
119,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
119,therapist,You're reflecting deeply on this. What do you think would help you move forward?
119,client,"Some days I feel confident, and other days I doubt myself completely."
119,therapist,This seems to be something you care about deeply. What’s one step you could take today?
119,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
119,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
119,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
119,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
119,client,"It’s been really tough balancing everything, but I know I need to figure this out."
119,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
119,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
119,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
119,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
119,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
119,client,I just want to feel like I’m making progress and not going in circles.
119,therapist,It sounds like you have mixed feelings about this. Can you share more?
119,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
119,therapist,You're reflecting deeply on this. What do you think would help you move forward?
119,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
119,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
119,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
119,therapist,That’s an interesting way to put it. What made you feel this way?
119,client,"Some days I feel confident, and other days I doubt myself completely."
120,therapist,This seems to be something you care about deeply. What’s one step you could take today?
120,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
120,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
120,client,"It’s been really tough balancing everything, but I know I need to figure this out."
120,therapist,That’s an interesting way to put it. What made you feel this way?
120,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
120,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
120,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
120,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
120,client,"Some days I feel confident, and other days I doubt myself completely."
120,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
120,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
120,therapist,You're reflecting deeply on this. What do you think would help you move forward?
120,client,"It’s been really tough balancing everything, but I know I need to figure this out."
120,therapist,This seems to be something you care about deeply. What’s one step you could take today?
120,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
120,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
120,client,I just want to feel like I’m making progress and not going in circles.
120,therapist,It sounds like you have mixed feelings about this. Can you share more?
120,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
120,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
120,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
120,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
120,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
120,therapist,It sounds like you have mixed feelings about this. Can you share more?
120,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
120,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
120,client,I just want to feel like I’m making progress and not going in circles.
120,therapist,This seems to be something you care about deeply. What’s one step you could take today?
120,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
120,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
121,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
121,client,"It’s been really tough balancing everything, but I know I need to figure this out."
121,therapist,You're reflecting deeply on this. What do you think would help you move forward?
121,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
121,therapist,That’s an interesting way to put it. What made you feel this way?
121,client,"Some days I feel confident, and other days I doubt myself completely."
121,therapist,You're reflecting deeply on this. What do you think would help you move forward?
121,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
121,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
121,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
121,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
121,client,"It’s been really tough balancing everything, but I know I need to figure this out."
121,therapist,You're reflecting deeply on this. What do you think would help you move forward?
121,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
121,therapist,That’s an interesting way to put it. What made you feel this way?
121,client,"It’s been really tough balancing everything, but I know I need to figure this out."
121,therapist,This seems to be something you care about deeply. What’s one step you could take today?
121,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
121,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
121,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
121,therapist,It sounds like you have mixed feelings about this. Can you share more?
121,client,"Some days I feel confident, and other days I doubt myself completely."
121,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
121,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
121,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
121,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
121,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
121,client,I just want to feel like I’m making progress and not going in circles.
121,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
121,client,"It’s been really tough balancing everything, but I know I need to figure this out."
121,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
121,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
121,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
121,client,I just want to feel like I’m making progress and not going in circles.
121,therapist,This seems to be something you care about deeply. What’s one step you could take today?
121,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
121,therapist,That’s an interesting way to put it. What made you feel this way?
121,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
121,therapist,You're reflecting deeply on this. What do you think would help you move forward?
121,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
121,therapist,It sounds like you have mixed feelings about this. Can you share more?
121,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
121,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
121,client,"Some days I feel confident, and other days I doubt myself completely."
121,therapist,You're reflecting deeply on this. What do you think would help you move forward?
121,client,"It’s been really tough balancing everything, but I know I need to figure this out."
121,therapist,This seems to be something you care about deeply. What’s one step you could take today?
121,client,"It’s been really tough balancing everything, but I know I need to figure this out."
121,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
121,client,I just want to feel like I’m making progress and not going in circles.
121,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
121,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
121,therapist,It sounds like you have mixed feelings about this. Can you share more?
121,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
121,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
121,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
121,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
121,client,"It’s been really tough balancing everything, but I know I need to figure this out."
121,therapist,That’s an interesting way to put it. What made you feel this way?
121,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
121,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
121,client,"Some days I feel confident, and other days I doubt myself completely."
121,therapist,That’s an interesting way to put it. What made you feel this way?
121,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
121,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
121,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
121,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
121,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
121,therapist,This seems to be something you care about deeply. What’s one step you could take today?
121,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
121,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
121,client,"Some days I feel confident, and other days I doubt myself completely."
121,therapist,You're reflecting deeply on this. What do you think would help you move forward?
121,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
121,therapist,It sounds like you have mixed feelings about this. Can you share more?
121,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
121,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
121,client,"It’s been really tough balancing everything, but I know I need to figure this out."
121,therapist,It sounds like you have mixed feelings about this. Can you share more?
121,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
121,therapist,It sounds like you have mixed feelings about this. Can you share more?
121,client,I just want to feel like I’m making progress and not going in circles.
121,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
121,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
121,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
121,client,"Some days I feel confident, and other days I doubt myself completely."
121,therapist,That’s an interesting way to put it. What made you feel this way?
121,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
121,therapist,You're reflecting deeply on this. What do you think would help you move forward?
121,client,I just want to feel like I’m making progress and not going in circles.
121,therapist,This seems to be something you care about deeply. What’s one step you could take today?
121,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
121,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
121,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
121,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
121,client,"It’s been really tough balancing everything, but I know I need to figure this out."
121,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
121,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
121,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
121,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
121,therapist,It sounds like you have mixed feelings about this. Can you share more?
121,client,I just want to feel like I’m making progress and not going in circles.
121,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
121,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
121,therapist,That’s an interesting way to put it. What made you feel this way?
121,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
121,therapist,You're reflecting deeply on this. What do you think would help you move forward?
121,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
121,therapist,This seems to be something you care about deeply. What’s one step you could take today?
121,client,"Some days I feel confident, and other days I doubt myself completely."
121,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
121,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
121,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
121,client,"It’s been really tough balancing everything, but I know I need to figure this out."
121,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
121,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
121,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
121,client,I just want to feel like I’m making progress and not going in circles.
121,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
121,client,I just want to feel like I’m making progress and not going in circles.
121,therapist,That’s an interesting way to put it. What made you feel this way?
121,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
121,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
121,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
121,therapist,It sounds like you have mixed feelings about this. Can you share more?
121,client,"It’s been really tough balancing everything, but I know I need to figure this out."
121,therapist,This seems to be something you care about deeply. What’s one step you could take today?
121,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
121,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
121,client,I just want to feel like I’m making progress and not going in circles.
121,therapist,You're reflecting deeply on this. What do you think would help you move forward?
121,client,"Some days I feel confident, and other days I doubt myself completely."
121,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
121,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
121,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
121,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
121,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
121,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
121,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
121,client,"It’s been really tough balancing everything, but I know I need to figure this out."
121,therapist,You're reflecting deeply on this. What do you think would help you move forward?
121,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
121,therapist,It sounds like you have mixed feelings about this. Can you share more?
121,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
121,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
121,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
121,therapist,This seems to be something you care about deeply. What’s one step you could take today?
121,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
121,therapist,That’s an interesting way to put it. What made you feel this way?
121,client,I just want to feel like I’m making progress and not going in circles.
121,therapist,This seems to be something you care about deeply. What’s one step you could take today?
121,client,"Some days I feel confident, and other days I doubt myself completely."
121,therapist,You're reflecting deeply on this. What do you think would help you move forward?
121,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
121,therapist,It sounds like you have mixed feelings about this. Can you share more?
121,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
121,therapist,This seems to be something you care about deeply. What’s one step you could take today?
121,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
121,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
121,client,"Some days I feel confident, and other days I doubt myself completely."
121,therapist,That’s an interesting way to put it. What made you feel this way?
121,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
121,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
121,client,I just want to feel like I’m making progress and not going in circles.
121,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
121,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
121,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
121,client,"It’s been really tough balancing everything, but I know I need to figure this out."
121,therapist,You're reflecting deeply on this. What do you think would help you move forward?
121,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
121,therapist,That’s an interesting way to put it. What made you feel this way?
121,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
121,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
121,client,"Some days I feel confident, and other days I doubt myself completely."
121,therapist,It sounds like you have mixed feelings about this. Can you share more?
121,client,"Some days I feel confident, and other days I doubt myself completely."
121,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
121,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
121,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
121,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
121,therapist,This seems to be something you care about deeply. What’s one step you could take today?
121,client,"It’s been really tough balancing everything, but I know I need to figure this out."
121,therapist,You're reflecting deeply on this. What do you think would help you move forward?
121,client,I just want to feel like I’m making progress and not going in circles.
121,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
121,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
121,therapist,You're reflecting deeply on this. What do you think would help you move forward?
121,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
121,therapist,That’s an interesting way to put it. What made you feel this way?
121,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
121,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
121,client,"It’s been really tough balancing everything, but I know I need to figure this out."
121,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
121,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
121,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
121,client,I just want to feel like I’m making progress and not going in circles.
121,therapist,This seems to be something you care about deeply. What’s one step you could take today?
121,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
121,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
121,client,"It’s been really tough balancing everything, but I know I need to figure this out."
121,therapist,You're reflecting deeply on this. What do you think would help you move forward?
121,client,"Some days I feel confident, and other days I doubt myself completely."
121,therapist,It sounds like you have mixed feelings about this. Can you share more?
121,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
121,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
121,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
121,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
121,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
121,therapist,That’s an interesting way to put it. What made you feel this way?
121,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
121,therapist,It sounds like you have mixed feelings about this. Can you share more?
121,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
121,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
121,client,I just want to feel like I’m making progress and not going in circles.
121,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
121,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
121,therapist,You're reflecting deeply on this. What do you think would help you move forward?
121,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
121,therapist,This seems to be something you care about deeply. What’s one step you could take today?
121,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
121,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
121,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
121,therapist,It sounds like you have mixed feelings about this. Can you share more?
121,client,"Some days I feel confident, and other days I doubt myself completely."
121,therapist,That’s an interesting way to put it. What made you feel this way?
121,client,"It’s been really tough balancing everything, but I know I need to figure this out."
121,therapist,You're reflecting deeply on this. What do you think would help you move forward?
121,client,I just want to feel like I’m making progress and not going in circles.
121,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
121,client,"It’s been really tough balancing everything, but I know I need to figure this out."
121,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
121,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
121,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
121,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
121,therapist,It sounds like you have mixed feelings about this. Can you share more?
121,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
121,therapist,This seems to be something you care about deeply. What’s one step you could take today?
121,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
121,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
121,client,I just want to feel like I’m making progress and not going in circles.
121,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
121,client,"It’s frustrating because I know what I should do, but I can’t seem to follow through."
121,therapist,You're reflecting deeply on this. What do you think would help you move forward?
121,client,"Some days I feel confident, and other days I doubt myself completely."
121,therapist,It sounds like you have mixed feelings about this. Can you share more?
121,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
121,therapist,I can see why this is a challenge for you. Have you considered exploring new strategies?
121,client,"I’ve been thinking a lot about my situation, and I realize I need to make a change."
121,therapist,That’s an interesting way to put it. What made you feel this way?
121,client,"I’m feeling uncertain about my next steps, but I don’t want to stay stuck."
121,therapist,It’s important that you’re thinking about this. How can I support you in this journey?
121,client,"It’s hard to talk about this, but I know that acknowledging it is the first step."
121,therapist,This seems to be something you care about deeply. What’s one step you could take today?
121,client,"I’ve tried making changes before, but I keep slipping back. I don’t know why."
121,therapist,It’s completely understandable to feel this way. What’s something that has worked for you before?
121,client,I just want to feel like I’m making progress and not going in circles.
121,therapist,I hear that this has been on your mind. Can you tell me what concerns you the most?
